"sActivityName" "iSubjectIndex" "tBodyAcc-mean()-X-AvgByActBySubject" "tBodyAcc-mean()-Y-AvgByActBySubject" "tBodyAcc-mean()-Z-AvgByActBySubject" "tBodyAcc-std()-X-AvgByActBySubject" "tBodyAcc-std()-Y-AvgByActBySubject" "tBodyAcc-std()-Z-AvgByActBySubject" "tGravityAcc-mean()-X-AvgByActBySubject" "tGravityAcc-mean()-Y-AvgByActBySubject" "tGravityAcc-mean()-Z-AvgByActBySubject" "tGravityAcc-std()-X-AvgByActBySubject" "tGravityAcc-std()-Y-AvgByActBySubject" "tGravityAcc-std()-Z-AvgByActBySubject" "tBodyAccJerk-mean()-X-AvgByActBySubject" "tBodyAccJerk-mean()-Y-AvgByActBySubject" "tBodyAccJerk-mean()-Z-AvgByActBySubject" "tBodyAccJerk-std()-X-AvgByActBySubject" "tBodyAccJerk-std()-Y-AvgByActBySubject" "tBodyAccJerk-std()-Z-AvgByActBySubject" "tBodyGyro-mean()-X-AvgByActBySubject" "tBodyGyro-mean()-Y-AvgByActBySubject" "tBodyGyro-mean()-Z-AvgByActBySubject" "tBodyGyro-std()-X-AvgByActBySubject" "tBodyGyro-std()-Y-AvgByActBySubject" "tBodyGyro-std()-Z-AvgByActBySubject" "tBodyGyroJerk-mean()-X-AvgByActBySubject" "tBodyGyroJerk-mean()-Y-AvgByActBySubject" "tBodyGyroJerk-mean()-Z-AvgByActBySubject" "tBodyGyroJerk-std()-X-AvgByActBySubject" "tBodyGyroJerk-std()-Y-AvgByActBySubject" "tBodyGyroJerk-std()-Z-AvgByActBySubject" "tBodyAccMag-mean()-AvgByActBySubject" "tBodyAccMag-std()-AvgByActBySubject" "tGravityAccMag-mean()-AvgByActBySubject" "tGravityAccMag-std()-AvgByActBySubject" "tBodyAccJerkMag-mean()-AvgByActBySubject" "tBodyAccJerkMag-std()-AvgByActBySubject" "tBodyGyroMag-mean()-AvgByActBySubject" "tBodyGyroMag-std()-AvgByActBySubject" "tBodyGyroJerkMag-mean()-AvgByActBySubject" "tBodyGyroJerkMag-std()-AvgByActBySubject" "fBodyAcc-mean()-X-AvgByActBySubject" "fBodyAcc-mean()-Y-AvgByActBySubject" "fBodyAcc-mean()-Z-AvgByActBySubject" "fBodyAcc-std()-X-AvgByActBySubject" "fBodyAcc-std()-Y-AvgByActBySubject" "fBodyAcc-std()-Z-AvgByActBySubject" "fBodyAccJerk-mean()-X-AvgByActBySubject" "fBodyAccJerk-mean()-Y-AvgByActBySubject" "fBodyAccJerk-mean()-Z-AvgByActBySubject" "fBodyAccJerk-std()-X-AvgByActBySubject" "fBodyAccJerk-std()-Y-AvgByActBySubject" "fBodyAccJerk-std()-Z-AvgByActBySubject" "fBodyGyro-mean()-X-AvgByActBySubject" "fBodyGyro-mean()-Y-AvgByActBySubject" "fBodyGyro-mean()-Z-AvgByActBySubject" "fBodyGyro-std()-X-AvgByActBySubject" "fBodyGyro-std()-Y-AvgByActBySubject" "fBodyGyro-std()-Z-AvgByActBySubject" "fBodyAccMag-mean()-AvgByActBySubject" "fBodyAccMag-std()-AvgByActBySubject" "fBodyBodyAccJerkMag-mean()-AvgByActBySubject" "fBodyBodyAccJerkMag-std()-AvgByActBySubject" "fBodyBodyGyroMag-mean()-AvgByActBySubject" "fBodyBodyGyroMag-std()-AvgByActBySubject" "fBodyBodyGyroJerkMag-mean()-AvgByActBySubject" "fBodyBodyGyroJerkMag-std()-AvgByActBySubject"
"STANDING" 4 2.80499745892857 9094.55357142857 8920 9032.89285714286 8454.16071428571 8618.05357142857 8870.55357142857 8674.10714285714 8553.01785714286 8727.73214285714 8687.67857142857 8742.91071428571 -6.30287880178571 9168.58928571429 8642.96428571429 8696.19642857143 9058.64285714286 9202.94642857143 8828.44642857143 8834.85714285714 8897.28571428571 8719.32142857143 8606.03571428571 8994.57142857143 2.6483839 8895.42857142857 9026.30357142857 8533.25 9233.76785714286 9167.07142857143 8736.21428571429 8898.71428571429 8830.75 8809.41071428571 8785.69642857143 8957.67857142857 -0.018239525725 -0.318602117857143 8822.17857142857 8946.08928571429 8864.875 8704.89285714286 8682.14285714286 8750.17857142857 8743.78571428571 0.964282784285714 5507.01785714286 8115.16071428571 8281.17857142857 8606.10714285714 8931.32142857143 8904.69642857143 6991.55357142857 7146.51785714286 7193.66071428571 8212.67857142857 8622.28571428571 8931.94642857143 5873.46428571429 7074.03571428571 8345.76785714286 8488.94642857143 -9.97688168214286 8838.55357142857 8593.08928571429 0.981602607321429
"WALKING" 4 2.78582015166667 9038.05 9229.98333333333 8674.76666666667 8294.4 9315.63333333333 8873.68333333333 8668.13333333333 8836.33333333333 8850.6 8149.83333333333 8223.35 -6.04741992166667 9242.41666666667 8346.66666666667 8437.05 8642.65 8423.16666666667 8797.83333333333 9041.61666666667 8848.35 8901.18333333333 9035.56666666667 8768.75 3.37642201833333 8290.96666666667 8930.55 8283.36666666667 9451.06666666667 8199.75 8963.15 8662.13333333333 9110.66666666667 8648.01666666667 8875.18333333333 8762.88333333333 -0.0935923042983333 -1.54030399666667 8867 8719.23333333333 8747.23333333333 8743.06666666667 8992.38333333333 8885.1 8529.63333333333 0.7301463685 6602.41666666667 8029.2 8432.16666666667 8179.75 8017.33333333333 7937.88333333333 7485.78333333333 7689.51666666667 8044.21666666667 8622.33333333333 8058.36666666667 8020.06666666667 6271.45 7149.43333333333 7921.46666666667 7996.05 -9.87312776666667 8539.61666666667 8552.13333333333 0.883664900333333
"WALKING_DOWNSTAIRS" 4 2.79965329555556 9442 9111 9126.95555555556 8666.62222222222 8456.53333333333 8900.82222222222 8683.6 8627.46666666667 8869.86666666667 8782.82222222222 8887.4 -4.73646964222222 8645.77777777778 8742.88888888889 8899.71111111111 9041.64444444444 8300.33333333333 8763.51111111111 9125.68888888889 8910.31111111111 8918.11111111111 8758.37777777778 8882.73333333333 3.40002851111111 8529.44444444445 8858.46666666667 9215.13333333333 8310.33333333333 9168.42222222222 8766.35555555556 8835.13333333333 8846.95555555556 9027.15555555556 9241.68888888889 9001.04444444444 -0.137471546953111 0.701385364444444 8658.73333333333 8766.84444444444 8727.33333333333 8956.82222222222 8935.51111111111 8679.08888888889 8273.53333333333 0.637079543555556 6634.95555555556 8277.04444444444 8635.44444444445 8086.15555555556 8016.08888888889 7835.28888888889 7508.13333333333 7672.44444444444 8081.31111111111 8405.35555555556 8105.33333333333 7974.24444444444 6382.4 7048.91111111111 7923.51111111111 7921 -9.69817420222222 8392.26666666667 8383.91111111111 0.561617741111111
"WALKING_UPSTAIRS" 4 2.70876696730769 8915.36538461538 9037.75 8375.17307692308 8497.26923076923 9201.17307692308 8862.59615384615 8717.38461538462 8877.61538461538 8977 8675 8884.82692307692 -6.93342515192308 9480.55769230769 8533.25 8385.59615384615 8629.38461538462 8212.76923076923 8930.61538461538 8791.80769230769 8846.96153846154 8780.36538461538 8924.94230769231 8697.40384615385 3.09694712307692 8544.76923076923 9113.36538461538 8321.51923076923 9132.34615384615 8759.15384615385 8901.26923076923 8988.73076923077 8197.25 8859.73076923077 9171.19230769231 8158.96153846154 -0.125799948038462 2.23096705961538 8828.88461538462 8603.38461538462 8713.94230769231 8928.51923076923 8902.61538461538 8912.19230769231 8220.88461538462 0.755270457692308 6866.92307692308 7991.15384615385 8589.96153846154 8267.55769230769 7881.61538461538 7909.98076923077 7478.44230769231 7664.17307692308 8007.44230769231 8403.67307692308 8097.15384615385 8035.65384615385 6326.42307692308 7018.92307692308 8063.03846153846 7909.51923076923 -9.63980044615385 7914.13461538462 8603.76923076923 0.681684725192308
"LAYING" 5 2.78334325576923 2089.05769230769 2136.23076923077 3138.13461538462 3798.80769230769 3777.82692307692 3514 3885.57692307692 3748.53846153846 4361.17307692308 4308.86538461538 3308.28846153846 -4.07706826538462 2702.17307692308 2687.80769230769 3797.01923076923 3186.13461538462 4487.5 3431.53846153846 3526.01923076923 3701.30769230769 3583.25 4158.88461538462 3412.63461538462 -0.902374005769231 5184.32692307692 3378.17307692308 4400.55769230769 3491.03846153846 5005.80769230769 3672.07692307692 3732.13461538462 4641.38461538462 3387.67307692308 2875.17307692308 3690.15384615385 0.210111169 -2.06352002692308 3622.53846153846 3805.01923076923 3182.19230769231 3706.34615384615 3732.07692307692 3195 4427.71153846154 0.98377138 2806.09615384615 4226.80769230769 4925.63461538462 3924.67307692308 4442.82692307692 4973.94230769231 3062.73076923077 2949.26923076923 3260.51923076923 2474.40384615385 4105.90384615385 4558.51923076923 2993.88461538462 2970.71153846154 4748.94230769231 4270.76923076923 -9.97856085384615 5149.03846153846 4951.63461538462 0.995403245192308
"SITTING" 5 2.73694139545455 3116.38636363636 3213.34090909091 3825.72727272727 2980.04545454545 3120.88636363636 3748.84090909091 4315.43181818182 3902.04545454545 4184.38636363636 4035.43181818182 4052.77272727273 -5.43963195454545 3640.34090909091 2690.97727272727 3080.61363636364 3562.59090909091 4730.81818181818 4263.09090909091 3401.27272727273 4129.06818181818 2950.97727272727 3911.36363636364 3590.02272727273 3.07265325227273 4053.90909090909 3523.15909090909 4086.52272727273 3482.61363636364 4350.29545454545 3465.88636363636 3304.5 3286.93181818182 3818.38636363636 3036.43181818182 3110.88636363636 0.1069826995 -1.64702955454545 3198.97727272727 3189.25 3729.86363636364 3608.54545454545 3341.63636363636 3801.22727272727 3365.61363636364 0.970392610454546 2878.81818181818 3556.18181818182 3709.81818181818 3649.65909090909 4576.22727272727 4708.20454545455 3173.72727272727 3204.18181818182 3757.38636363636 3161.22727272727 4011.54545454545 4609.31818181818 3096.43181818182 2978.11363636364 4256.20454545455 4551.5 -9.972641475 4642.22727272727 3535.5 0.988147528181818
"STANDING" 5 2.82544390892857 4265.71428571429 4048.39285714286 3529.69642857143 2391.96428571429 2659.05357142857 3497.67857142857 3898.75 2994.32142857143 3914.58928571429 3694.08928571429 3724.39285714286 -5.54814051964286 4115.23214285714 3162.32142857143 3009.96428571429 3719.375 4815.80357142857 3383.17857142857 3494.80357142857 3511.80357142857 3671.23214285714 3706.375 3750.73214285714 3.10803185714286 3092.10714285714 3540.58928571429 4272.94642857143 3888.10714285714 4245.30357142857 3538.25 4059.76785714286 2991.39285714286 4303.32142857143 3812.19642857143 3413.55357142857 0.0688582009589286 -1.30479108214286 3819.48214285714 3934.01785714286 3207.76785714286 3257.25 3272.94642857143 4009 3011.83928571429 0.947970723571429 2521.14285714286 3191.625 2909.98214285714 3132.55357142857 3985.23214285714 4245.30357142857 2894.73214285714 3386.25 3443.875 3486.35714285714 3000.41071428571 4098.23214285714 2937.28571428571 2674.67857142857 4055.21428571429 4305.625 -9.97315756964286 4242.30357142857 3058.76785714286 0.980485643571429
"WALKING" 5 2.7784234625 4723.58928571429 4708.94642857143 2309.53571428571 5133.94642857143 4485.83928571429 3535.44642857143 3067.5 3240.75 3992.91071428571 3440.05357142857 3537.71428571429 -3.294935525 1896.96428571429 2955.69642857143 3493.03571428571 3614.32142857143 2725.875 3892.67857142857 3477.01785714286 3149.5 3629.16071428571 3961.125 4249.58928571429 3.68899235892857 2448.92857142857 3438.66071428571 2565.23214285714 4923.07142857143 3160.42857142857 3660.66071428571 3448.39285714286 2377.10714285714 4105.66071428571 3817.66071428571 2339.85714285714 -0.00774206409642857 -1.40925599285714 3983.85714285714 3942.07142857143 4065.21428571429 3081.33928571429 3901.5 3022.03571428571 2235.10714285714 0.48919974625 2669.32142857143 3002.94642857143 2920.14285714286 2228.19642857143 1633.42857142857 1852.05357142857 3572.10714285714 3206.83928571429 3102.35714285714 2882.375 1734.66071428571 1701.94642857143 2491.66071428571 3052.875 1172.48214285714 2320.71428571429 -9.533532125 2227.10714285714 2956.71428571429 0.798584507857143
"WALKING_DOWNSTAIRS" 5 3.22331492765957 5257.63829787234 4358.17021276596 6004.42553191489 4270.78723404255 2892.48936170213 3781.42553191489 3163.42553191489 3749.65957446808 3126.76595744681 3024.42553191489 3686.04255319149 -3.8529572106383 2566.08510638298 2769.57446808511 3417.95744680851 4433.23404255319 2171.51063829787 3471.97872340426 3948.44680851064 4397.78723404255 3262.59574468085 3578.68085106383 3546.08510638298 3.00343114255319 2127.8085106383 3610.02127659574 3100.68085106383 5404.55319148936 3007.31914893617 3695.87234042553 4019.14893617021 5194.1914893617 3646.89361702128 4920.14893617021 5814.06382978723 -0.057566789893617 2.26440955319149 3986.59574468085 3780.44680851064 3636.93617021277 3859.31914893617 3569.93617021277 3979.12765957447 2214.46808510638 0.450303212340426 3211.53191489362 3401.78723404255 3260.95744680851 1944.10638297872 2048.3829787234 1783.23404255319 3257.59574468085 3379.53191489362 3633.04255319149 2741.31914893617 1974.40425531915 1923.25531914894 2344.53191489362 3354.46808510638 1075.46808510638 1323.74468085106 -9.43022270425532 1659.57446808511 3031.74468085106 0.266524285297872
"WALKING_UPSTAIRS" 5 2.60261884255319 4535.93617021277 4262.17021276596 3694.6170212766 6472.31914893617 2449.74468085106 4316.46808510638 3595.93617021277 3971 3412.68085106383 2669.08510638298 3499.34042553192 -4.9638718212766 3426.97872340426 3979.46808510638 3327.6170212766 3043.31914893617 1979.95744680851 3870.97872340426 3466.12765957447 3627.68085106383 3799.10638297872 3168.48936170213 3261.23404255319 3.2720870212766 2847.78723404255 3558.76595744681 3800.72340425532 4539.31914893617 2147.25531914894 4281.02127659574 3812.14893617021 5399.82978723404 3769.48936170213 4135.68085106383 4791.27659574468 -0.0065178541710851 1.11278943404255 3461.8085106383 3586.36170212766 3743.14893617021 4009.17021276596 3962.91489361702 3440.51063829787 1865.46808510638 0.557988065531915 2751.95744680851 3474.55319148936 3105.93617021277 2117.48936170213 1540.57446808511 1696.3829787234 3094.29787234043 3022.40425531915 3528.21276595745 2560.63829787234 1990.59574468085 1516.95744680851 2153.55319148936 2862.25531914894 1517.89361702128 1980.65957446809 -8.83521447021277 1650.97872340426 2628.14893617021 0.618714134255319
"LAYING" 6 2.59793827192982 2221.45614035088 3227.0701754386 2526.01754385965 3208.75438596491 3044.98245614035 3915 3623.89473684211 3793.47368421053 3846.08771929825 5355.0350877193 3600.33333333333 -3.81022510877193 2844.61403508772 3177.73684210526 4181.1052631579 3351.70175438596 4426.35087719298 3026.29824561404 3278.71929824561 3403.70175438596 3749.35087719298 3069.42105263158 4001.61403508772 2.68386833157895 3591.59649122807 4026.91228070175 3932.98245614035 3406.33333333333 4556.36842105263 3279.94736842105 3399.21052631579 3423.19298245614 3444.31578947368 3524.9298245614 3020.12280701754 0.120996990084211 -2.58535820350877 4207.68421052632 4175.73684210526 4076.59649122807 3587.10526315789 3794.08771929825 3710.82456140351 2863.33333333333 0.953157001578947 2850.77192982456 3769.54385964912 3662.91228070175 3251.61403508772 4175.94736842105 4388.1052631579 3258.22807017544 3068.35087719298 3298.43859649123 3308.98245614035 3527.14035087719 4016.29824561404 2720.80701754386 2899.73684210526 3744.50877192982 4055.49122807018 -9.96152684035088 4577.68421052632 3339.15789473684 0.970043546842105
"SITTING" 6 2.76778487454545 2975.4 3339.63636363636 3738.83636363636 2820.69090909091 2764.50909090909 3831.94545454545 3891.32727272727 3140.25454545455 3886.29090909091 3220.21818181818 4260.69090909091 -4.73704276363636 3516.05454545455 3280.72727272727 3965.10909090909 3955.01818181818 5076.14545454545 3734.85454545455 3542.56363636364 3405.70909090909 3560.52727272727 3498.56363636364 3390.29090909091 3.21454530545455 2941.03636363636 3170.36363636364 3818.16363636364 4079.85454545455 4364.90909090909 3593.29090909091 4194.69090909091 3012.76363636364 3687.54545454545 3488.52727272727 3724.92727272727 0.09214117216 -1.92080720181818 4239.49090909091 4236.90909090909 3869.78181818182 3450.83636363636 3312.47272727273 4245.63636363636 3002.32727272727 0.950150571818182 2953.54545454545 4041.01818181818 3418.98181818182 3379.90909090909 4310.63636363636 4606.27272727273 2783.65454545455 3055.49090909091 3384.50909090909 2774.58181818182 3806.69090909091 4386.54545454545 2733.34545454545 3073 3904.23636363636 4211.87272727273 -9.97275398727273 4552.29090909091 3302.38181818182 0.993589867818182
"STANDING" 6 2.80346248596491 2953.21052631579 3739.40350877193 4046.10526315789 2637.35087719298 2815.10526315789 4037.42105263158 3792.68421052632 3734.08771929825 4401.24561403509 5921.47368421053 2710.43859649123 -5.2496425 3531.29824561404 4186.0350877193 3877.19298245614 4190.87719298246 4923.77192982456 3682.05263157895 3771.52631578947 4102.59649122807 3764.47368421053 3776.36842105263 3741.52631578947 2.7562581754386 3023.50877192982 4110.52631578947 3851.56140350877 4580.50877192982 3959.24561403509 3360.38596491228 3637.47368421053 3102.21052631579 3631.19298245614 3419.05263157895 3543.14035087719 0.0831344212964912 -1.25313444385965 3479.14035087719 4063 3901.89473684211 3644.9298245614 4299.77192982456 3791.77192982456 3059.56140350877 0.952536233859649 3049.22807017544 3462.14035087719 2900.87719298246 3885.59649122807 4554.05263157895 4613.19298245614 3530.64912280702 2883.61403508772 3100.64912280702 3263.31578947368 4035.40350877193 4590.50877192982 3071.08771929825 3356.42105263158 4053.12280701754 4405.63157894737 -9.98756220350877 4450.01754385965 3591.05263157895 0.995433259298246
"WALKING" 6 2.83658868070175 4496.0701754386 4231.9298245614 2079.91228070175 5865.0701754386 3028.82456140351 3655.49122807018 3262.31578947368 3494.38596491228 3959.84210526316 3013.31578947368 4033.94736842105 -2.5670225877193 3525.29824561404 4477.50877192982 3897.71929824561 3308.14035087719 2139.05263157895 4002.73684210526 3565.57894736842 3634.45614035088 3777.73684210526 4199.77192982456 3775.75438596491 3.65308083508772 2069.29824561404 4039.89473684211 3155.98245614035 4684.40350877193 3471.94736842105 3490.0701754386 3999.87719298246 1556.56140350877 3120.47368421053 3777.52631578947 2509.82456140351 -0.0515653864912281 0.125561496491228 2885.84210526316 3839.43859649123 4085.80701754386 3375.36842105263 3922.42105263158 3402.21052631579 1848.57894736842 0.365810081754386 2955.50877192982 3328.05263157895 3133.56140350877 1911.73684210526 1586.52631578947 1626.05263157895 3279.78947368421 3255.12280701754 3552.56140350877 3135.66666666667 1984.50877192982 1458.63157894737 2262.31578947368 2462.14035087719 836.59649122807 1449.43859649123 -9.35015201403509 2815.22807017544 3038.80701754386 0.72314797122807
"WALKING_DOWNSTAIRS" 6 3.26595984583333 5182.79166666667 4808.75 5992.83333333333 6053.54166666667 1836.1875 3692.66666666667 3738.95833333333 3785.79166666667 3628.25 3037.79166666667 3837.04166666667 -1.487304 2178.5625 3705.45833333333 3574.83333333333 4024.35416666667 2238.83333333333 4014.97916666667 3959.64583333333 3288.47916666667 3818.89583333333 3695.58333333333 4050.85416666667 3.06708766041667 3612.95833333333 4759.45833333333 3538.5625 5509.95833333333 4182.02083333333 3538.25 3730.29166666667 5422.14583333333 4164.64583333333 4775.33333333333 5918.375 -0.0563339759979167 1.93076530416667 3693.3125 3476.1875 3645.4375 3779.02083333333 3237.27083333333 3714.08333333333 2472 0.25577499532625 2609.85416666667 3222.85416666667 3281.25 2176.9375 1705.85416666667 1788.16666666667 3198.02083333333 3377.83333333333 3325.97916666667 3128.64583333333 2264.20833333333 1802.85416666667 2431.64583333333 2169.70833333333 437.083333333333 477.625 -9.14896053958333 1121.10416666667 2844.0625 0.109270937564583
"WALKING_UPSTAIRS" 6 2.68229355098039 5060.96078431373 4229.76470588235 3157.05882352941 6939.11764705882 1849.72549019608 3963.74509803922 4247.27450980392 3342.82352941176 3784.8431372549 3617.21568627451 3507.17647058824 -4.21858157058824 2837.76470588235 4607.8431372549 4863.25490196078 4154.13725490196 2322.35294117647 3548.62745098039 3937.37254901961 3249.94117647059 4273.23529411765 4341.80392156863 3446.72549019608 3.16253653137255 3061.03921568627 3599.54901960784 3463.80392156863 4516 2983.3137254902 3305.09803921569 3567.80392156863 4721.01960784314 3543.96078431373 4566.88235294118 4086.47058823529 -0.158851728437255 2.39411722156863 3228.1568627451 3808.33333333333 3650.37254901961 3478.37254901961 3547.35294117647 3717.8431372549 2690.05882352941 0.442752186333333 3239.56862745098 2671.62745098039 2868.01960784314 1708.13725490196 1635.70588235294 1763.56862745098 2896.35294117647 3560.3137254902 3344.72549019608 2984.60784313725 2042.17647058824 1655.82352941176 1988.05882352941 2580.96078431373 1269.45098039216 1663.33333333333 -9.22134638431373 1031.66666666667 2592.8431372549 0.566811702352941
"LAYING" 7 2.50176694038462 2996.38461538462 2035.42307692308 2609.63461538462 3157.07692307692 3726.86538461538 3040.94230769231 3560.61538461538 3665.46153846154 3862.90384615385 3205.55769230769 5740.73076923077 -2.94607202884615 3500.11538461538 5391.78846153846 2802.25 2714.36538461538 4963.75 4212.21153846154 4190.59615384615 3512.09615384615 4083.30769230769 3803.57692307692 3920.73076923077 1.92721496538462 3596.34615384615 3797.96153846154 4181 3198.36538461538 4553.71153846154 3476.63461538462 4290.32692307692 3482.67307692308 3782.57692307692 3841.57692307692 3713.5 0.0347933925307692 -0.21358505 3615.75 3698.48076923077 3876.88461538462 3707.05769230769 3905.05769230769 4007.94230769231 4405.44230769231 0.971205137884615 3079.69230769231 3873.73076923077 3730.84615384615 5345.73076923077 5323.01923076923 5184.90384615385 2894.19230769231 2820.78846153846 3530.40384615385 4112.86538461538 5399.46153846154 5541.42307692308 2746.15384615385 3100.28846153846 4618.88461538462 4543.36538461538 -9.96130652115385 5170.61538461538 3990.61538461538 0.971529353461538
"SITTING" 7 2.84674637291667 2894.3125 3349.58333333333 4227.33333333333 3438.83333333333 2978.91666666667 3628.39583333333 3641.25 3276.41666666667 2839.08333333333 3423.04166666667 3338.75 -5.94912471041667 4279.45833333333 2539.79166666667 3194.1875 5020.875 4574.47916666667 4111.8125 4012.66666666667 3693.91666666667 3350.04166666667 3651.22916666667 3522.5 1.72663142083333 3279.97916666667 3963.66666666667 4029.33333333333 3170.45833333333 3780.83333333333 3617.39583333333 3168.52083333333 3951.54166666667 3636.85416666667 3351.58333333333 3761.125 0.0713443923125 -1.3840153125 3928.77083333333 3962.5 3411.02083333333 3916.91666666667 3828.35416666667 3821.33333333333 4639.39583333333 0.976214430208333 3185.16666666667 4071 3987.41666666667 4998 5135.75 4988.3125 3165.25 3377.08333333333 2993.16666666667 4234.91666666667 4990.3125 5186.29166666667 2910.77083333333 2763.33333333333 4825.83333333333 4755.9375 -9.97680615208333 5050 3873.875 0.966050025416667
"STANDING" 7 2.82723539433962 3649.16981132075 4373.33962264151 4057.69811320755 2783.39622641509 2733.62264150943 4155.18867924528 3321.8679245283 3707.81132075472 3057.69811320755 3287.22641509434 2386.30188679245 -5.75212652075472 3964.79245283019 4265.09433962264 5076.62264150943 4127.64150943396 5043.62264150943 3873.15094339623 3635.58490566038 3456.32075471698 3401.07547169811 3337.22641509434 3518.90566037736 2.03914961698113 3248.43396226415 3570.83018867925 3678.01886792453 3713.45283018868 4712.71698113208 4230.66037735849 3915.35849056604 2911.45283018868 3562.1320754717 3758.33962264151 3488.2641509434 0.132890599622642 -1.66295612830189 3840.33962264151 3384.09433962264 3786.60377358491 3666.18867924528 3292.35849056604 4040.03773584906 3967.03773584906 0.97210793 3081.69811320755 4011.43396226415 3243.88679245283 4608.33962264151 5135.05660377359 5035.22641509434 3146.20754716981 3568.92452830189 3369.71698113208 4059.92452830189 4898.84905660377 5240.39622641509 3111.11320754717 2786.07547169811 4651.22641509434 4634.03773584906 -9.99415290188679 4807.8679245283 3375.49056603774 0.993558759622642
"WALKING" 7 2.75592961754386 4137.77192982456 4839.57894736842 2963.9298245614 3098.21052631579 5870.31578947368 3208.9298245614 3161.98245614035 3810.33333333333 3651.19298245614 4520.40350877193 2899.47368421053 -4.73233803333333 3951.47368421053 2715.35087719298 4119.35087719298 4328.49122807018 2069.45614035088 3857.49122807018 4019.66666666667 3320.0701754386 3545.50877192982 3546.78947368421 3771.29824561404 3.27584604035088 3503.38596491228 4283.68421052632 2335.0701754386 4586.61403508772 2088.57894736842 3883.35087719298 3748.73684210526 1906.49122807018 3105.9649122807 3747.61403508772 2943.85964912281 0.0243899634098246 -0.842983114035088 3367.77192982456 3669.35087719298 3808.84210526316 4272.66666666667 3153.40350877193 3400.68421052632 2267 0.174440476949123 3150.78947368421 3177.68421052632 2548.40350877193 1948.12280701754 1816.66666666667 1638.68421052632 2964.75438596491 3849.0701754386 3663.22807017544 3241.0701754386 2209.71929824561 1566.08771929825 2539.26315789474 3072.9298245614 258.210526315789 431.333333333333 -9.54355877719298 2277.08771929825 2583 0.669550476315789
